course_code,applies_from_admission_year,applies_to_admission_year,is_offered,is_required,category_override,subcategory_override,counting_policy,term_recommendation,prerequisites,corequisites,remarks,source_handbook_year
GS2006,2018,2020,TRUE,,,,,,,,course_type_raw=; department=; page=22,2020
HS2582,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=43,2025
HS2601,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=43,2025
HS2602,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=; page=43,2025
HS2603,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=43,2025
HS2605,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=43,2025
HS2611,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=43,2025
HS2612,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=43,2025
HS2613,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=43,2025
HS2614,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=44,2025
HS2615,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2616,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2617,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2618,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2621,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2625,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2627,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2656,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=44,2025
HS2723,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2814,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3501,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=44,2025
HS3502,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=44,2025
HS3504,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3505,2021,,FALSE,,,,,,,,course_type_raw=HUS; department=; page=44,2025
HS3601,2021,,FALSE,,,,,,,,course_type_raw=HUS; department=; page=44,2025
HS3602,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3603,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3604,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3605,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3621,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3623,2021,,FALSE,,,,,,,,course_type_raw=인문; department=; page=44,2025
HS3624,2021,,FALSE,,,,,,,,course_type_raw=인문; department=; page=44,2025
HS3625,2021,,FALSE,,,,,,,,course_type_raw=선택; department=; page=44,2025
HS3626,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3662,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3802,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=44,2025
HS3803,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS3901,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS4611,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=44,2025
HS2620,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=; page=44,2025
HS2661,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=; page=44,2025
HS2701,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2702,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=44,2025
HS2703,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2704,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=; page=44,2025
HS2705,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2706,2021,,FALSE,,,,,,,,course_type_raw=PPE; department=; page=44,2025
HS2707,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=44,2025
HS2708,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2709,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2721,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2722,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=44,2025
HS2724,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=44,2025
HS2726,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=44,2025
HS2727,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2730,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2732,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2733,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2734,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS2739,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2742,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=45,2025
HS2743,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS2747,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2748,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2749,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS2750,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=45,2025
HS2751,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2752,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2753,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2754,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2761,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2762,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2763,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2765,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2767,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2781,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2782,2021,,FALSE,,,,,,,,course_type_raw=인문; department=; page=45,2025
HS2783,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2784,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2787,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=45,2025
HS2788,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS2789,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS2794,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2795,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=45,2025
HS2796,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2797,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=45,2025
HS2803,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2832,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS2833,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS2834,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=45,2025
HS2839,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=45,2025
HS3631,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS3632,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS3633,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS3663,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS3721,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS3722,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS3725,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=45,2025
HS3728,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=45,2025
HS3735,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
HS3736,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=46,2025
HS3737,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3752,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
HS3753,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3754,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3762,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3763,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3764,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3765,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3766,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
HS3767,2021,,FALSE,,,,,,,,course_type_raw=PPE; department=; page=46,2025
HS3785,2021,,TRUE,,,,,2025-1,,,course_type_raw=PPE; department=; page=46,2025
HS3786,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3801,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3831,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
HS3838,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS3839,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=46,2025
HS3861,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS4610,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
HS4710,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
HS4741,2021,,TRUE,,,,,2025-1,,,course_type_raw=인문; department=; page=46,2025
HS4762,2021,,TRUE,,,,,2025-1,,,course_type_raw=인문; department=; page=46,2025
HS4837,2021,,FALSE,,,,,,,,course_type_raw=선택; department=; page=46,2025
GS1541,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
GS1750,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2541,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=46,2025
GS2542,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
GS2543,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
GS2545,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=46,2025
GS2791,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2792,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2793,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2801,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2802,2021,,FALSE,,,,,,,,course_type_raw=GSC; department=; page=46,2025
GS2804,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2807,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2810,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2812,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2815,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2816,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2817,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2818,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2819,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2821,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=46,2025
GS2822,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2823,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2824,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2825,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2840,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2911,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2912,2021,,FALSE,,,,,,,,course_type_raw=인문; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2913,2021,,FALSE,,,,,,,,course_type_raw=인문; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2921,2021,,FALSE,,,,,,,,course_type_raw=선택; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2922,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2931,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2932,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS2933,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS3506,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
GS3507,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2507,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2509,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2521,2021,,TRUE,,,,,2025-1,,,course_type_raw=필수; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2602,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2503,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2506,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2511,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2512,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2522,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2525,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2526,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2612,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2613,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2614,2021,,TRUE,,,,,2025-1,,,course_type_raw=부전공; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2616,2021,,TRUE,,,,,2025-2,,,course_type_raw=선택; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2618,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH2656,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH3501,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH3502,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH3504,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH3505,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH3602,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH3605,2021,,FALSE,,,,,,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
LH3802,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=인문사회과학 부전공 q 문학과 역사; page=47,2025
PP2704,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=부전공; department=; page=48,2025
PP2763,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=; page=48,2025
PP2765,2021,,FALSE,,,,,,,,course_type_raw=필수; department=; page=48,2025
PP2616,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=48,2025
PP2701,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP2702,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
PP2703,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP2724,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP2734,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=48,2025
PP2761,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP2787,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
PP2788,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP2812,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=; page=48,2025
PP3632,2021,,TRUE,,,,,2025-2,,,course_type_raw=부전공; department=; page=48,2025
PP3721,2021,,FALSE,,,,,,,,course_type_raw=선택; department=; page=48,2025
PP3725,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP3735,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
PP3765,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP3767,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP3785,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
PP3786,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP3831,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
PP3838,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
PP4762,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
EB2750,2021,,TRUE,,,,,2025-1,,,course_type_raw=부전공; department=; page=48,2025
EB3722,2021,,TRUE,,,,,2025-2,,,course_type_raw=부전공; department=; page=48,2025
EB3737,2021,,FALSE,,,,,,,,course_type_raw=필수; department=; page=48,2025
EB2724,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=48,2025
EB2726,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
EB2730,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB2732,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB2733,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB2739,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB2751,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB2752,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB2753,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=; page=48,2025
EB2754,2021,,FALSE,,,,,,,,course_type_raw=선택; department=; page=48,2025
EB3721,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB3725,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=48,2025
EB3735,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
EB3736,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=48,2025
EB3752,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=48,2025
EB3753,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB3754,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
EB3765,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=48,2025
SS2752,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS2803,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS2812,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS2814,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS2822,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS2832,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS2833,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=49,2025
SS2834,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
SS2839,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
SS2840,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=49,2025
SS3631,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=; page=49,2025
SS3633,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=; page=49,2025
SS3663,2021,,FALSE,,,,,,,,course_type_raw=선택; department=; page=49,2025
SS3767,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS3801,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS3802,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
SS3831,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
SS3838,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS3839,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=49,2025
SS4471,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
SS4741,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
SS4762,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
SS4837,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB2627,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB2661,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=; page=49,2025
MB2732,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB2733,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB2742,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
MB2743,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=; page=49,2025
MB2748,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB2749,2021,,TRUE,,,,,2025-2,,,course_type_raw=부전공; department=; page=49,2025
MB3631,2021,,FALSE,,,,,,,,course_type_raw=부전공; department=; page=49,2025
MB3632,2021,,TRUE,,,,,2025-2,,,course_type_raw=선택; department=; page=49,2025
MB3633,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB3663,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB3764,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB3766,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
MB3767,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB3861,2021,,FALSE,,,,,,,,course_type_raw=; department=; page=49,2025
MB4741,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=; page=49,2025
EC3101,2021,,FALSE,,,,,,,,course_type_raw=전공; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3102,2021,,TRUE,,,,,2025-1,,,course_type_raw=필수; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2105,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2107,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2201,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2202,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2203,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2204,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2205,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2206,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC2207,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3202,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3204,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3206,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3207,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3212,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3214,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3215,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3216,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3218,2021,,TRUE,,,,,2025-2,,,course_type_raw=전공; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3219,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3220,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC3221,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4202,2021,,FALSE,,,,,,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4203,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4204,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4205,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4206,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4207,2021,,TRUE,,,,,2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4209,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4210,2021,,TRUE,,,,,2025-1;2025-2,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
EC4211,2021,,TRUE,,,,,2025-1,,,course_type_raw=; department=정보컴퓨팅대학 전기전자컴퓨터공학과; page=50,2025
